ID_Method,Observer,Start_Time,Scientific_Name,Temperature,Interval_Length,Wind,Visit,Source_Sheet,Humidity,Distance,Admin_Unit_Code,Common_Name,PIF_Watchlist_Status,Sex,Year,End_Time,Date,Sky,TaxonCode,Initial_Three_Min_Cnt,Regional_Stewardship_Status,Plot_Name,AOU_Code,Disturbance,AcceptedTSN,Flyover_Observed,Location_Type,Ecosystem
Singing,Kimberly Serno,09:16:00,Spizella pusilla,26.3999996185303,3.75,5.5,1,MANA,62.0,50.0,MANA,Field Sparrow,False,Male,2018,09:26:00,2018-05-15,Partly Cloudy,84790.0,False,True,MANA-0154,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Calling,Kimberly Serno,09:16:00,Molothrus ater,26.3999996185303,1.25,5.5,1,MANA,62.0,75.0,MANA,Brown-headed Cowbird,False,Undetermined,2018,09:26:00,2018-05-15,Partly Cloudy,94215.0,True,False,MANA-0154,BHCO,Slight effect on count,179112.0,False,Grassland,Grassland
Visualization,Kimberly Serno,09:16:00,Hirundo rustica,26.3999996185303,3.75,5.5,1,MANA,62.0,,MANA,Barn Swallow,False,Male,2018,09:26:00,2018-05-15,Partly Cloudy,87409.0,False,False,MANA-0154,BARS,Slight effect on count,178448.0,True,Grassland,Grassland
Singing,Kimberly Serno,09:35:00,Ammodramus savannarum,27.2999992370605,1.25,10.0,1,MANA,60.0,50.0,MANA,Grasshopper Sparrow,False,Male,2018,09:45:00,2018-05-15,Partly Cloudy,83867.0,True,False,MANA-0173,GRSP,Slight effect on count,179333.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:35:00,Catharus fuscescens,27.2999992370605,3.75,10.0,1,MANA,60.0,75.0,MANA,Veery,False,Male,2018,09:45:00,2018-05-15,Partly Cloudy,87177.0,False,False,MANA-0173,VEER,Slight effect on count,179796.0,False,Grassland,Grassland
Visualization,Kimberly Serno,09:35:00,Ardea herodias,27.2999992370605,8.75,10.0,1,MANA,60.0,,MANA,Great Blue Heron,False,Undetermined,2018,09:45:00,2018-05-15,Partly Cloudy,84416.0,False,False,MANA-0173,GBHE,Slight effect on count,174773.0,True,Grassland,Grassland
Singing,Kimberly Serno,09:35:00,Passerina cyanea,27.2999992370605,3.75,10.0,1,MANA,60.0,75.0,MANA,Indigo Bunting,False,Male,2018,09:45:00,2018-05-15,Partly Cloudy,94257.0,False,True,MANA-0173,INBU,Slight effect on count,179150.0,False,Grassland,Grassland
Visualization,Kimberly Serno,09:35:00,Guiraca caerulea,27.2999992370605,3.75,10.0,1,MANA,60.0,50.0,MANA,Blue Grosbeak,False,Male,2018,09:45:00,2018-05-15,Partly Cloudy,94251.0,False,True,MANA-0173,BLGR,Slight effect on count,179145.0,False,Grassland,Grassland
Calling,Kimberly Serno,09:35:00,Myiarchus crinitus,27.2999992370605,1.25,10.0,1,MANA,60.0,50.0,MANA,Great Crested Flycatcher,False,Undetermined,2018,09:45:00,2018-05-15,Partly Cloudy,85791.0,True,False,MANA-0173,GCFL,Slight effect on count,178309.0,False,Grassland,Grassland
Calling,Kimberly Serno,09:35:00,Dumetella carolinensis,27.2999992370605,3.75,10.0,1,MANA,60.0,75.0,MANA,Gray Catbird,False,Undetermined,2018,09:45:00,2018-05-15,Partly Cloudy,89977.0,False,False,MANA-0173,GRCA,Slight effect on count,178625.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:35:00,Thryothorus ludovicianus,27.2999992370605,1.25,10.0,1,MANA,60.0,75.0,MANA,Carolina Wren,False,Undetermined,2018,09:45:00,2018-05-15,Partly Cloudy,88350.0,True,False,MANA-0173,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:50:00,Geothlypis trichas,26.5,6.25,10.0,1,MANA,69.3000030517578,75.0,MANA,Common Yellowthroat,False,Male,2018,10:00:00,2018-05-15,Partly Cloudy,92708.0,False,False,MANA-0197,COYE,Slight effect on count,178944.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:50:00,Spizella pusilla,26.5,3.75,10.0,1,MANA,69.3000030517578,75.0,MANA,Field Sparrow,False,Male,2018,10:00:00,2018-05-15,Partly Cloudy,84790.0,False,True,MANA-0197,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Visualization,Kimberly Serno,09:50:00,Tachycineta bicolor,26.5,3.75,10.0,1,MANA,69.3000030517578,50.0,MANA,Tree Swallow,False,Male,2018,10:00:00,2018-05-15,Partly Cloudy,87391.0,True,False,MANA-0197,TRES,Slight effect on count,178431.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:50:00,Ammodramus savannarum,26.5,1.25,10.0,1,MANA,69.3000030517578,75.0,MANA,Grasshopper Sparrow,False,Male,2018,10:00:00,2018-05-15,Partly Cloudy,83867.0,True,False,MANA-0197,GRSP,Slight effect on count,179333.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:50:00,Ammodramus savannarum,26.5,1.25,10.0,1,MANA,69.3000030517578,50.0,MANA,Grasshopper Sparrow,False,Male,2018,10:00:00,2018-05-15,Partly Cloudy,83867.0,True,False,MANA-0197,GRSP,Slight effect on count,179333.0,False,Grassland,Grassland
Visualization,Kimberly Serno,10:07:00,Cathartes aura,31.2000007629395,1.25,5.5,1,MANA,56.7999992370605,,MANA,Turkey Vulture,False,Undetermined,2018,10:17:00,2018-05-15,Partly Cloudy,79468.0,True,False,MANA-0196,TUVU,Slight effect on count,175265.0,True,Grassland,Grassland
Singing,Kimberly Serno,10:07:00,Ammodramus savannarum,31.2000007629395,1.25,5.5,1,MANA,56.7999992370605,50.0,MANA,Grasshopper Sparrow,False,Male,2018,10:17:00,2018-05-15,Partly Cloudy,83867.0,True,False,MANA-0196,GRSP,Slight effect on count,179333.0,False,Grassland,Grassland
Singing,Kimberly Serno,10:07:00,Vireo olivaceus,31.2000007629395,1.25,5.5,1,MANA,56.7999992370605,75.0,MANA,Red-eyed Vireo,False,Male,2018,10:17:00,2018-05-15,Partly Cloudy,93587.0,True,False,MANA-0196,REVI,Slight effect on count,179021.0,False,Grassland,Grassland
Singing,Kimberly Serno,10:07:00,Geothlypis trichas,31.2000007629395,1.25,5.5,1,MANA,56.7999992370605,50.0,MANA,Common Yellowthroat,False,Male,2018,10:17:00,2018-05-15,Partly Cloudy,92708.0,True,False,MANA-0196,COYE,Slight effect on count,178944.0,False,Grassland,Grassland
Singing,Kimberly Serno,10:07:00,Thryothorus ludovicianus,31.2000007629395,6.25,5.5,1,MANA,56.7999992370605,75.0,MANA,Carolina Wren,False,Undetermined,2018,10:17:00,2018-05-15,Partly Cloudy,88350.0,False,False,MANA-0196,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Singing,Kimberly Serno,10:07:00,Passerina cyanea,31.2000007629395,3.75,5.5,1,MANA,56.7999992370605,75.0,MANA,Indigo Bunting,False,Male,2018,10:17:00,2018-05-15,Partly Cloudy,94257.0,False,True,MANA-0196,INBU,Slight effect on count,179150.0,False,Grassland,Grassland
Calling,Kimberly Serno,10:07:00,Molothrus ater,31.2000007629395,3.75,5.5,1,MANA,56.7999992370605,75.0,MANA,Brown-headed Cowbird,False,Undetermined,2018,10:17:00,2018-05-15,Partly Cloudy,94215.0,False,False,MANA-0196,BHCO,Slight effect on count,179112.0,False,Grassland,Grassland
Visualization,Kimberly Serno,10:07:00,Sturnus vulgaris,31.2000007629395,1.25,5.5,1,MANA,56.7999992370605,,MANA,European Starling,False,Undetermined,2018,10:17:00,2018-05-15,Partly Cloudy,86204.0,True,False,MANA-0196,EUST,Slight effect on count,179637.0,True,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Spizella pusilla,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,50.0,MANA,Field Sparrow,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0278,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Passerina cyanea,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,50.0,MANA,Indigo Bunting,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,94257.0,True,True,MANA-0278,INBU,Slight effect on count,179150.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Spizella pusilla,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Field Sparrow,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0278,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Thryothorus ludovicianus,19.3999996185303,6.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Carolina Wren,False,Undetermined,2018,08:24:00,2018-05-14,Cloudy/Overcast,88350.0,False,False,MANA-0278,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Visualization,Kimberly Serno,08:14:00,Cathartes aura,19.3999996185303,3.75,1.0,1,MANA,86.6999969482422,,MANA,Turkey Vulture,False,Undetermined,2018,08:24:00,2018-05-14,Cloudy/Overcast,79468.0,False,False,MANA-0278,TUVU,Slight effect on count,175265.0,True,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Baeolophus bicolor,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Eastern Tufted Titmouse,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,266957.0,True,False,MANA-0278,ETTI,Slight effect on count,554138.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Thryothorus ludovicianus,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Carolina Wren,False,Undetermined,2018,08:24:00,2018-05-14,Cloudy/Overcast,88350.0,True,False,MANA-0278,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Passerina cyanea,19.3999996185303,3.75,1.0,1,MANA,86.6999969482422,75.0,MANA,Indigo Bunting,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,94257.0,False,True,MANA-0278,INBU,Slight effect on count,179150.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Setophaga striata,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Blackpoll Warbler,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,773819.0,True,False,MANA-0278,BLPW,Slight effect on count,950041.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Cardinalis cardinalis,19.3999996185303,3.75,1.0,1,MANA,86.6999969482422,75.0,MANA,Northern Cardinal,False,Undetermined,2018,08:24:00,2018-05-14,Cloudy/Overcast,94228.0,False,False,MANA-0278,NOCA,Slight effect on count,179124.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:14:00,Mimus polyglottos,19.3999996185303,1.25,1.0,1,MANA,86.6999969482422,75.0,MANA,Northern Mockingbird,False,Male,2018,08:24:00,2018-05-14,Cloudy/Overcast,88394.0,True,False,MANA-0278,NOMO,Slight effect on count,178620.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Baeolophus bicolor,20.2000007629395,3.75,1.0,1,MANA,82.0,75.0,MANA,Eastern Tufted Titmouse,False,Male,2018,07:24:00,2018-05-14,Fog,266957.0,False,False,MANA-0241,ETTI,Slight effect on count,554138.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Thryothorus ludovicianus,20.2000007629395,6.25,1.0,1,MANA,82.0,75.0,MANA,Carolina Wren,False,Undetermined,2018,07:24:00,2018-05-14,Fog,88350.0,False,False,MANA-0241,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Calling,Kimberly Serno,07:14:00,Myiarchus crinitus,20.2000007629395,3.75,1.0,1,MANA,82.0,75.0,MANA,Great Crested Flycatcher,False,Undetermined,2018,07:24:00,2018-05-14,Fog,85791.0,False,False,MANA-0241,GCFL,Slight effect on count,178309.0,False,Grassland,Grassland
Calling,Kimberly Serno,07:14:00,Poecile carolinensis,20.2000007629395,1.25,1.0,1,MANA,82.0,75.0,MANA,Carolina Chickadee,False,Undetermined,2018,07:24:00,2018-05-14,Fog,265876.0,True,True,MANA-0241,CACH,Slight effect on count,554383.0,False,Grassland,Grassland
Calling,Kimberly Serno,07:14:00,Bombycilla cedrorum,20.2000007629395,8.75,1.0,1,MANA,82.0,50.0,MANA,Cedar Waxwing,False,Undetermined,2018,07:24:00,2018-05-14,Fog,88296.0,False,False,MANA-0241,CEDW,Slight effect on count,178532.0,False,Grassland,Grassland
Calling,Kimberly Serno,07:14:00,Agelaius phoeniceus,20.2000007629395,1.25,1.0,1,MANA,82.0,75.0,MANA,Red-winged Blackbird,False,Male,2018,07:24:00,2018-05-14,Fog,93613.0,True,False,MANA-0241,RWBL,Slight effect on count,179045.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Cardinalis cardinalis,20.2000007629395,1.25,1.0,1,MANA,82.0,75.0,MANA,Northern Cardinal,False,Undetermined,2018,07:24:00,2018-05-14,Fog,94228.0,True,False,MANA-0241,NOCA,Slight effect on count,179124.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Spizella passerina,20.2000007629395,3.75,1.0,1,MANA,82.0,50.0,MANA,Chipping Sparrow,False,Male,2018,07:24:00,2018-05-14,Fog,84781.0,False,False,MANA-0241,CHSP,Slight effect on count,179435.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Spizella pusilla,20.2000007629395,8.75,1.0,1,MANA,82.0,50.0,MANA,Field Sparrow,False,Male,2018,07:24:00,2018-05-14,Fog,84790.0,False,True,MANA-0241,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Spizella pusilla,20.2000007629395,1.25,1.0,1,MANA,82.0,75.0,MANA,Field Sparrow,False,Male,2018,07:24:00,2018-05-14,Fog,84790.0,True,True,MANA-0241,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Visualization,Kimberly Serno,07:14:00,Tachycineta bicolor,20.2000007629395,1.25,1.0,1,MANA,82.0,,MANA,Tree Swallow,False,Male,2018,07:24:00,2018-05-14,Fog,87391.0,True,False,MANA-0241,TRES,Slight effect on count,178431.0,True,Grassland,Grassland
Visualization,Kimberly Serno,07:14:00,Sturnus vulgaris,20.2000007629395,3.75,1.0,1,MANA,82.0,,MANA,European Starling,False,Undetermined,2018,07:24:00,2018-05-14,Fog,86204.0,False,False,MANA-0241,EUST,Slight effect on count,179637.0,True,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Geothlypis trichas,20.2000007629395,1.25,1.0,1,MANA,82.0,75.0,MANA,Common Yellowthroat,False,Male,2018,07:24:00,2018-05-14,Fog,92708.0,True,False,MANA-0241,COYE,Slight effect on count,178944.0,False,Grassland,Grassland
Singing,Kimberly Serno,07:14:00,Pipilo erythrophthalmus,20.2000007629395,3.75,1.0,1,MANA,82.0,50.0,MANA,Eastern Towhee,False,Male,2018,07:24:00,2018-05-14,Fog,83803.0,True,True,MANA-0241,EATO,Slight effect on count,179276.0,False,Grassland,Grassland
Calling,Kimberly Serno,07:14:00,Meleagris gallopavo,20.2000007629395,8.75,1.0,1,MANA,82.0,75.0,MANA,Wild Turkey,False,Undetermined,2018,07:24:00,2018-05-14,Fog,86451.0,False,False,MANA-0241,WITU,Slight effect on count,176136.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Geothlypis trichas,21.0,1.25,1.0,1,MANA,84.9000015258789,75.0,MANA,Common Yellowthroat,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,92708.0,True,False,MANA-0246,COYE,Slight effect on count,178944.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Cardinalis cardinalis,21.0,6.25,1.0,1,MANA,84.9000015258789,50.0,MANA,Northern Cardinal,False,Undetermined,2018,09:14:00,2018-05-14,Cloudy/Overcast,94228.0,False,False,MANA-0246,NOCA,Slight effect on count,179124.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Vireo olivaceus,21.0,1.25,1.0,1,MANA,84.9000015258789,75.0,MANA,Red-eyed Vireo,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,93587.0,True,False,MANA-0246,REVI,Slight effect on count,179021.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Thryothorus ludovicianus,21.0,1.25,1.0,1,MANA,84.9000015258789,75.0,MANA,Carolina Wren,False,Undetermined,2018,09:14:00,2018-05-14,Cloudy/Overcast,88350.0,True,False,MANA-0246,CARW,Slight effect on count,178581.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Turdus migratorius,21.0,3.75,1.0,1,MANA,84.9000015258789,75.0,MANA,American Robin,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,87136.0,True,False,MANA-0246,AMRO,Slight effect on count,179759.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Setophaga striata,21.0,1.25,1.0,1,MANA,84.9000015258789,50.0,MANA,Blackpoll Warbler,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,773819.0,True,False,MANA-0246,BLPW,Slight effect on count,950041.0,False,Grassland,Grassland
Calling,Kimberly Serno,09:04:00,Agelaius phoeniceus,21.0,1.25,1.0,1,MANA,84.9000015258789,75.0,MANA,Red-winged Blackbird,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,93613.0,True,False,MANA-0246,RWBL,Slight effect on count,179045.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Spizella pusilla,21.0,1.25,1.0,1,MANA,84.9000015258789,50.0,MANA,Field Sparrow,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0246,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Singing,Kimberly Serno,09:04:00,Spizella pusilla,21.0,1.25,1.0,1,MANA,84.9000015258789,75.0,MANA,Field Sparrow,False,Male,2018,09:14:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0246,FISP,Slight effect on count,179443.0,False,Grassland,Grassland
Visualization,Kimberly Serno,08:33:00,Sturnus vulgaris,20.3999996185303,8.75,2.0,1,MANA,82.5,,MANA,European Starling,False,Undetermined,2018,08:43:00,2018-05-14,Cloudy/Overcast,86204.0,False,False,MANA-0279,EUST,Moderate effect on count,179637.0,True,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Spizella pusilla,20.3999996185303,3.75,2.0,1,MANA,82.5,50.0,MANA,Field Sparrow,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0279,FISP,Moderate effect on count,179443.0,False,Grassland,Grassland
Calling,Kimberly Serno,08:33:00,Sayornis phoebe,20.3999996185303,3.75,2.0,1,MANA,82.5,75.0,MANA,Eastern Phoebe,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,85813.0,False,False,MANA-0279,EAPH,Moderate effect on count,178329.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Cardinalis cardinalis,20.3999996185303,3.75,2.0,1,MANA,82.5,75.0,MANA,Northern Cardinal,False,Undetermined,2018,08:43:00,2018-05-14,Cloudy/Overcast,94228.0,False,False,MANA-0279,NOCA,Moderate effect on count,179124.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Thryothorus ludovicianus,20.3999996185303,3.75,2.0,1,MANA,82.5,75.0,MANA,Carolina Wren,False,Undetermined,2018,08:43:00,2018-05-14,Cloudy/Overcast,88350.0,False,False,MANA-0279,CARW,Moderate effect on count,178581.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Passerina cyanea,20.3999996185303,3.75,2.0,1,MANA,82.5,50.0,MANA,Indigo Bunting,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,94257.0,False,True,MANA-0279,INBU,Moderate effect on count,179150.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Pipilo erythrophthalmus,20.3999996185303,1.25,2.0,1,MANA,82.5,50.0,MANA,Eastern Towhee,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,83803.0,True,True,MANA-0279,EATO,Moderate effect on count,179276.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Spizella pusilla,20.3999996185303,1.25,2.0,1,MANA,82.5,75.0,MANA,Field Sparrow,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,84790.0,True,True,MANA-0279,FISP,Moderate effect on count,179443.0,False,Grassland,Grassland
Calling,Kimberly Serno,08:33:00,Charadrius vociferus,20.3999996185303,1.25,2.0,1,MANA,82.5,75.0,MANA,Killdeer,False,Undetermined,2018,08:43:00,2018-05-14,Cloudy/Overcast,77646.0,True,False,MANA-0279,KILL,Moderate effect on count,176520.0,False,Grassland,Grassland
Singing,Kimberly Serno,08:33:00,Setophaga striata,20.3999996185303,3.75,2.0,1,MANA,82.5,75.0,MANA,Blackpoll Warbler,False,Male,2018,08:43:00,2018-05-14,Cloudy/Overcast,773819.0,True,False,MANA-0279,BLPW,Moderate effect on count,950041.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella passerina,22.0,1.25,5.5,1,MANA,68.0,50.0,MANA,Chipping Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84781.0,True,False,MANA-0165,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Cardinalis cardinalis,22.0,1.25,5.5,1,MANA,68.0,75.0,MANA,Northern Cardinal,False,Undetermined,2018,07:15:00,2018-05-14,Mist/Drizzle,94228.0,True,False,MANA-0165,NOCA,No effect on count,179124.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella passerina,22.0,3.75,5.5,1,MANA,68.0,75.0,MANA,Chipping Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84781.0,False,False,MANA-0165,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Vireo olivaceus,22.0,1.25,5.5,1,MANA,68.0,75.0,MANA,Red-eyed Vireo,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,93587.0,True,False,MANA-0165,REVI,No effect on count,179021.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella passerina,22.0,1.25,5.5,1,MANA,68.0,75.0,MANA,Chipping Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84781.0,True,False,MANA-0165,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella pusilla,22.0,3.75,5.5,1,MANA,68.0,75.0,MANA,Field Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84790.0,False,True,MANA-0165,FISP,No effect on count,179443.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella passerina,22.0,6.25,5.5,1,MANA,68.0,50.0,MANA,Chipping Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84781.0,False,False,MANA-0165,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Visualization,Brian Swimelar,07:04:00,Ardea herodias,22.0,6.25,5.5,1,MANA,68.0,,MANA,Great Blue Heron,False,Undetermined,2018,07:15:00,2018-05-14,Mist/Drizzle,84416.0,False,False,MANA-0165,GBHE,No effect on count,174773.0,True,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Spizella pusilla,22.0,8.75,5.5,1,MANA,68.0,50.0,MANA,Field Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,84790.0,False,True,MANA-0165,FISP,No effect on count,179443.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Passerina cyanea,22.0,8.75,5.5,1,MANA,68.0,75.0,MANA,Indigo Bunting,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,94257.0,False,True,MANA-0165,INBU,No effect on count,179150.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Sturnella magna,22.0,8.75,5.5,1,MANA,68.0,75.0,MANA,Eastern Meadowlark,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,93601.0,False,False,MANA-0165,EAME,No effect on count,179034.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Contopus virens,22.0,1.25,5.5,1,MANA,68.0,75.0,MANA,Eastern Wood-Pewee,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,85846.0,True,True,MANA-0165,EAWP,No effect on count,178359.0,False,Grassland,Grassland
Singing,Brian Swimelar,07:04:00,Ammodramus savannarum,22.0,8.75,5.5,1,MANA,68.0,50.0,MANA,Grasshopper Sparrow,False,Male,2018,07:15:00,2018-05-14,Mist/Drizzle,83867.0,False,False,MANA-0165,GRSP,No effect on count,179333.0,False,Grassland,Grassland
Visualization,Brian Swimelar,06:44:00,Stelgidopteryx serripennis,21.0,8.75,1.0,1,MANA,72.0,,MANA,Northern Rough-winged Swallow,False,Undetermined,2018,06:55:00,2018-05-14,Mist/Drizzle,87404.0,False,False,MANA-0146,NRWS,No effect on count,178443.0,True,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Cardinalis cardinalis,21.0,8.75,1.0,1,MANA,72.0,75.0,MANA,Northern Cardinal,False,Undetermined,2018,06:55:00,2018-05-14,Mist/Drizzle,94228.0,False,False,MANA-0146,NOCA,No effect on count,179124.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Vireo olivaceus,21.0,1.25,1.0,1,MANA,72.0,75.0,MANA,Red-eyed Vireo,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,93587.0,True,False,MANA-0146,REVI,No effect on count,179021.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Spizella pusilla,21.0,1.25,1.0,1,MANA,72.0,50.0,MANA,Field Sparrow,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,84790.0,True,True,MANA-0146,FISP,No effect on count,179443.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Contopus virens,21.0,1.25,1.0,1,MANA,72.0,75.0,MANA,Eastern Wood-Pewee,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,85846.0,True,True,MANA-0146,EAWP,No effect on count,178359.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Mimus polyglottos,21.0,3.75,1.0,1,MANA,72.0,75.0,MANA,Northern Mockingbird,False,Undetermined,2018,06:55:00,2018-05-14,Mist/Drizzle,88394.0,False,False,MANA-0146,NOMO,No effect on count,178620.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Ammodramus savannarum,21.0,8.75,1.0,1,MANA,72.0,75.0,MANA,Grasshopper Sparrow,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,83867.0,False,False,MANA-0146,GRSP,No effect on count,179333.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Spizella passerina,21.0,8.75,1.0,1,MANA,72.0,75.0,MANA,Chipping Sparrow,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,84781.0,False,False,MANA-0146,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Singing,Brian Swimelar,06:44:00,Spizella passerina,21.0,6.25,1.0,1,MANA,72.0,75.0,MANA,Chipping Sparrow,False,Male,2018,06:55:00,2018-05-14,Mist/Drizzle,84781.0,False,False,MANA-0146,CHSP,No effect on count,179435.0,False,Grassland,Grassland
Calling,Brian Swimelar,06:44:00,Agelaius phoeniceus,21.0,8.75,1.0,1,MANA,72.0,75.0,MANA,Red-winged Blackbird,False,Undetermined,2018,06:55:00,2018-05-14,Mist/Drizzle,93613.0,False,False,MANA-0146,RWBL,No effect on count,179045.0,False,Grassland,Grassland
Singing,Brian Swimelar,08:17:00,Passerina cyanea,22.0,3.75,5.5,1,MANA,69.0,75.0,MANA,Indigo Bunting,False,Male,2018,08:28:00,2018-05-14,Fog,94257.0,False,True,MANA-0255,INBU,Moderate effect on count,179150.0,False,Grassland,Grassland
